Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
16-02-2016,AXISBANK,EQ,417.65,420.8,422.5,405,405,405.8,413.33,12445006,5.14E+14,134755,6966852,0.5598
17-02-2016,AXISBANK,EQ,405.8,406.9,406.9,394.75,403.95,403.1,400.83,10197761,4.09E+14,135355,4705875,0.4615
18-02-2016,AXISBANK,EQ,403.1,410.2,412.1,391.6,397.2,398.05,402.44,12069460,4.86E+14,138960,5770147,0.4781
19-02-2016,AXISBANK,EQ,398.05,395.6,396.9,390,392.2,392.5,392.6,12915275,5.07E+14,150394,8284478,0.6414
22-02-2016,AXISBANK,EQ,392.5,395,398.75,391.05,396.35,397.15,395.74,10284642,4.07E+14,95798,5574977,0.5421
23-02-2016,AXISBANK,EQ,397.15,397.9,397.9,383.25,384.9,385.15,389.12,9955791,3.87E+14,104658,5750553,0.5776
24-02-2016,AXISBANK,EQ,385.15,385,391,377.25,388,386.65,384.77,11983475,4.61E+14,138544,5728669,0.478
25-02-2016,AXISBANK,EQ,386.65,386.1,387.8,377.45,380,378.2,382.47,9491615,3.63E+14,107731,5301938,0.5586
26-02-2016,AXISBANK,EQ,378.2,385,390.3,382.15,386.4,386.35,386.67,9588881,3.71E+14,98482,4747230,0.4951
29-02-2016,AXISBANK,EQ,386.35,387,391.65,374,376.8,375.75,380.51,82022905,3.12E+15,305974,56011911,0.6829
01-03-2016,AXISBANK,EQ,375.75,380.1,393.2,380.1,392,392,388.03,12822550,4.98E+14,191135,6340262,0.4945
02-03-2016,AXISBANK,EQ,392,400,411.8,400,407,407.25,407.64,15332044,6.25E+14,148002,8977481,0.5855
03-03-2016,AXISBANK,EQ,407.25,411.35,419,407.1,415.9,417.15,412.07,14677533,6.05E+14,142436,7595125,0.5175
04-03-2016,AXISBANK,EQ,417.15,418.15,418.15,409.25,417.5,416.05,414.26,8992492,3.73E+14,89561,3995289,0.4443
08-03-2016,AXISBANK,EQ,416.05,415.6,423.05,408.8,411.3,411.75,414.89,6921273,2.87E+14,92865,2752493,0.3977
09-03-2016,AXISBANK,EQ,411.75,409,418.2,407.5,416.5,416.85,415.33,8437253,3.50E+14,92734,4142695,0.491
10-03-2016,AXISBANK,EQ,416.85,417.5,420,410.6,412.55,413,414.25,5631550,2.33E+14,82892,2266675,0.4025
11-03-2016,AXISBANK,EQ,413,413.85,421.95,408.25,412.9,412.8,415.03,8348484,3.46E+14,91366,2644166,0.3167
14-03-2016,AXISBANK,EQ,412.8,417.6,422.25,413.1,416.5,415.45,417.32,6963673,2.91E+14,67354,3081968,0.4426
15-03-2016,AXISBANK,EQ,415.45,417.5,421.75,416.1,418.8,418.85,419.11,8188560,3.43E+14,75330,4014979,0.4903
16-03-2016,AXISBANK,EQ,418.85,419,426.35,411,425.9,424.6,418.5,8290044,3.47E+14,91924,3440683,0.415
17-03-2016,AXISBANK,EQ,424.6,430,435,425.5,426.65,428.15,430.41,11080947,4.77E+14,159496,5453262,0.4921
18-03-2016,AXISBANK,EQ,428.15,429.95,437.6,429.1,436.85,436.1,433.11,6675930,2.89E+14,106275,3124767,0.4681
21-03-2016,AXISBANK,EQ,436.1,439,445.5,437.9,444.55,444.5,442.32,8910574,3.94E+14,112856,5738886,0.6441
22-03-2016,AXISBANK,EQ,444.5,447,447.6,434.3,440.8,441.25,441.74,8004834,3.54E+14,100617,3846122,0.4805
23-03-2016,AXISBANK,EQ,441.25,439.25,441.25,435.1,437.85,437.5,437.55,5018310,2.20E+14,60079,2142751,0.427
28-03-2016,AXISBANK,EQ,437.5,437.85,438.6,419.8,425.5,422.9,429.59,9200929,3.95E+14,92481,5350544,0.5815
29-03-2016,AXISBANK,EQ,422.9,423.9,432.9,422.4,429,429.45,428.59,6674980,2.86E+14,79225,2965639,0.4443
30-03-2016,AXISBANK,EQ,429.45,433.3,445.7,432.1,444,444.25,439.54,9551121,4.20E+14,179422,5864215,0.614
31-03-2016,AXISBANK,EQ,444.25,443.7,449,438.2,445.5,444.15,443.86,12671936,5.62E+14,249206,8049354,0.6352
01-04-2016,AXISBANK,EQ,444.15,440.9,452,440.05,449.6,449.9,447.47,8827751,3.95E+14,113540,4637271,0.5253
04-04-2016,AXISBANK,EQ,449.9,451.5,451.55,442.1,445.2,444.75,445.86,5347581,2.38E+14,71535,2743497,0.513
05-04-2016,AXISBANK,EQ,444.75,443.4,449.5,431,431.3,432.6,439.7,12100258,5.32E+14,150725,5251685,0.434
06-04-2016,AXISBANK,EQ,432.6,433.3,436.3,423.1,427,424.65,427.39,7457831,3.19E+14,80896,3650425,0.4895
07-04-2016,AXISBANK,EQ,424.65,427.75,431.8,424.9,426.05,426.65,428.79,5374072,2.30E+14,64994,1506868,0.2804
08-04-2016,AXISBANK,EQ,426.65,426.7,427.35,420.05,422.65,421.6,422.08,6881318,2.90E+14,80979,3729276,0.5419
11-04-2016,AXISBANK,EQ,421.6,423.9,431.9,417.5,430.1,429.8,425.2,6221772,2.65E+14,60533,2354963,0.3785
12-04-2016,AXISBANK,EQ,429.8,430.5,436.45,429.4,434.6,434.05,433.45,5586212,2.42E+14,105533,2688950,0.4814
13-04-2016,AXISBANK,EQ,434.05,440.05,445.3,438.1,439.5,440.5,442.07,9091282,4.02E+14,135865,5804516,0.6385
18-04-2016,AXISBANK,EQ,440.5,444.95,446.05,437.4,445.3,445.25,442.52,6674315,2.95E+14,111840,3608266,0.5406
20-04-2016,AXISBANK,EQ,445.25,446.1,460.65,444.35,458.85,459.1,454.72,10775664,4.90E+14,149210,5587373,0.5185
21-04-2016,AXISBANK,EQ,459.1,463.8,472.75,463,465.85,467.95,469.02,11717618,5.50E+14,179716,6532726,0.5575
22-04-2016,AXISBANK,EQ,467.95,465.6,478.5,462.1,474.8,475.85,471.33,7323373,3.45E+14,91742,3211904,0.4386
25-04-2016,AXISBANK,EQ,475.85,474,477.35,465,472.2,469.9,469.36,7474910,3.51E+14,104801,3728847,0.4988
26-04-2016,AXISBANK,EQ,469.9,470.1,484.9,463.65,477.8,480.2,473.62,12685893,6.01E+14,160470,3994971,0.3149
27-04-2016,AXISBANK,EQ,480.2,461.3,473.5,458.05,464.25,465.5,467.41,29544825,1.38E+15,327390,17910097,0.6062
28-04-2016,AXISBANK,EQ,465.5,463,471.85,461.55,466.15,468.05,466.92,16457436,7.68E+14,269454,9761052,0.5931
29-04-2016,AXISBANK,EQ,468.05,466.75,477.45,465.05,471,472.4,472.11,10883473,5.14E+14,215020,5413295,0.4974
02-05-2016,AXISBANK,EQ,472.4,474.35,479,468.45,472.1,471.8,472.45,9439328,4.46E+14,130518,4930026,0.5223
03-05-2016,AXISBANK,EQ,471.8,473.9,475,466.3,470.5,470.55,471.24,8097969,3.82E+14,138191,4471224,0.5521
04-05-2016,AXISBANK,EQ,470.55,466,470,460.25,464.95,462.45,463.63,8777977,4.07E+14,216059,4648319,0.5295
05-05-2016,AXISBANK,EQ,462.45,463,467.3,458.45,461.35,461.05,461.76,8736141,4.03E+14,172186,4740214,0.5426
06-05-2016,AXISBANK,EQ,461.05,461,464.05,459,461.95,461.45,461.07,4804806,2.22E+14,112658,2503185,0.521
09-05-2016,AXISBANK,EQ,461.45,465.8,478,461.65,477.5,477.1,470.38,10228014,4.81E+14,190473,5897781,0.5766
10-05-2016,AXISBANK,EQ,477.1,479,489,478.15,487,487.95,484.03,12131886,5.87E+14,254875,7452498,0.6143
11-05-2016,AXISBANK,EQ,487.95,482.6,499.35,480.25,497.8,498.2,495.45,21878712,1.08E+15,196867,14113970,0.6451
12-05-2016,AXISBANK,EQ,498.2,498.6,506.9,490.6,494,492.55,498.87,13528266,6.75E+14,209144,7865002,0.5814
13-05-2016,AXISBANK,EQ,492.55,493.7,496.2,486.5,491.15,490.65,490.34,7426191,3.64E+14,122230,3978678,0.5358
16-05-2016,AXISBANK,EQ,490.65,492,493.65,477.25,488.7,486.45,484.45,5809867,2.81E+14,87709,2867831,0.4936
17-05-2016,AXISBANK,EQ,486.45,490.7,505.5,490.3,502.75,503.35,501.05,8982435,4.50E+14,154526,4501027,0.5011
18-05-2016,AXISBANK,EQ,503.35,498.5,503,495.25,500,501.1,499.23,8241793,4.11E+14,128382,4827874,0.5858
19-05-2016,AXISBANK,EQ,501.1,501.75,501.75,489,490.1,490.5,494.79,5989236,2.96E+14,77867,3306791,0.5521
20-05-2016,AXISBANK,EQ,490.5,493.95,495.7,488.1,490.8,490.6,491.55,5012902,2.46E+14,74022,2248403,0.4485
23-05-2016,AXISBANK,EQ,490.6,495.4,495.4,485,485.7,486.5,490.79,4700955,2.31E+14,86961,2336163,0.497
24-05-2016,AXISBANK,EQ,486.5,483.25,490.95,482,489.65,488.95,487.26,4838908,2.36E+14,66446,2577421,0.5326
25-05-2016,AXISBANK,EQ,488.95,494,503,493.35,502,502.15,500.17,7144175,3.57E+14,111562,4215430,0.5901
26-05-2016,AXISBANK,EQ,502.15,502.5,523,500.25,521.05,519,510.79,11207975,5.72E+14,171360,6451620,0.5756
27-05-2016,AXISBANK,EQ,519,520.25,525,509,514,512.4,516.12,7699491,3.97E+14,129947,3832170,0.4977
30-05-2016,AXISBANK,EQ,512.4,513.95,522.05,512.5,512.75,513.7,517.4,4892196,2.53E+14,71201,2150807,0.4396
31-05-2016,AXISBANK,EQ,513.7,515,518.7,510.7,515.4,515.2,514.71,5706744,2.94E+14,99792,2938332,0.5149
01-06-2016,AXISBANK,EQ,515.2,524.85,529.45,510,512.15,511.95,519.57,9559476,4.97E+14,147486,3620872,0.3788
02-06-2016,AXISBANK,EQ,511.95,510.5,525,506.75,524.7,524.35,516.37,7013241,3.62E+14,88349,3270520,0.4663
03-06-2016,AXISBANK,EQ,524.35,527.15,544.95,527,542.25,542.65,540.35,13581215,7.34E+14,225732,7127909,0.5248
06-06-2016,AXISBANK,EQ,542.65,542.1,545,530.3,533.6,532.85,535.14,9416306,5.04E+14,138763,5632396,0.5982
07-06-2016,AXISBANK,EQ,532.85,539.1,539.1,526.75,533.75,534.4,532.89,11455340,6.10E+14,171731,6270097,0.5474
08-06-2016,AXISBANK,EQ,534.4,536.4,541.45,530.8,540.75,539,537.75,6988719,3.76E+14,134347,3868537,0.5535
09-06-2016,AXISBANK,EQ,539,542.95,545.9,537.1,541.35,542.6,542.03,7019405,3.80E+14,140157,3739800,0.5328
10-06-2016,AXISBANK,EQ,542.6,540,549.15,538.3,541.9,541.05,543.38,6382258,3.47E+14,86938,3031765,0.475
13-06-2016,AXISBANK,EQ,541.05,529.8,534.6,524,531.5,531.15,528.64,6788154,3.59E+14,86654,3298570,0.4859
14-06-2016,AXISBANK,EQ,531.15,535.8,535.8,525.5,529.2,529.65,529.05,8234417,4.36E+14,96045,4552620,0.5529
15-06-2016,AXISBANK,EQ,529.65,531.9,533.4,522.65,529.25,528.8,527.71,7836638,4.14E+14,95368,4507957,0.5752
16-06-2016,AXISBANK,EQ,528.8,528,528.3,516,522.7,523.45,522.39,5375177,2.81E+14,97079,2471288,0.4598
17-06-2016,AXISBANK,EQ,523.45,526.9,533.9,524.7,526.35,526.9,530.11,7201452,3.82E+14,89492,3850981,0.5348
20-06-2016,AXISBANK,EQ,526.9,515,523.9,514,522.25,522.45,520.9,11335041,5.90E+14,98294,6939646,0.6122
21-06-2016,AXISBANK,EQ,522.45,524.5,524.5,515.45,515.75,517.4,519.27,5301794,2.75E+14,63398,2825763,0.533
22-06-2016,AXISBANK,EQ,517.4,517.9,521,513.6,516.9,516.2,518.01,5374493,2.78E+14,65665,2515985,0.4681
23-06-2016,AXISBANK,EQ,516.2,518,528,514.8,524.9,526.4,521.17,5874012,3.06E+14,89079,2679557,0.4562
24-06-2016,AXISBANK,EQ,526.4,502,511.6,492.8,509,510.5,501.84,9745784,4.89E+14,130376,3601267,0.3695
27-06-2016,AXISBANK,EQ,510.5,507.4,517.6,507.15,514.2,514.45,514.98,4612787,2.38E+14,58217,1673822,0.3629
28-06-2016,AXISBANK,EQ,514.45,515,520.5,512.75,513,514,515.39,4479273,2.31E+14,68927,2390280,0.5336
29-06-2016,AXISBANK,EQ,514,518.5,518.95,514.25,518,517.85,516.72,4721178,2.44E+14,61619,2747145,0.5819
30-06-2016,AXISBANK,EQ,517.85,522,535.25,521,533.5,533.5,530.9,10912401,5.79E+14,123477,6088382,0.5579
01-07-2016,AXISBANK,EQ,533.5,535.8,545.7,535.5,542.2,542.9,541.78,6701034,3.63E+14,137481,3952286,0.5898
04-07-2016,AXISBANK,EQ,542.9,545.5,546.95,539.5,543,543.85,543.49,5173772,2.81E+14,82765,2908598,0.5622
05-07-2016,AXISBANK,EQ,543.85,541.2,546.25,535.25,539.15,539.7,540.92,5219466,2.82E+14,73292,2297753,0.4402
07-07-2016,AXISBANK,EQ,539.7,539.2,545.9,535.3,540.6,542.25,542.97,4650991,2.53E+14,76227,1941992,0.4175
08-07-2016,AXISBANK,EQ,542.25,541,548.5,540,545.4,546.45,544.07,6016471,3.27E+14,62595,3385666,0.5627
11-07-2016,AXISBANK,EQ,546.45,551.65,553,541.55,544.2,544.4,546.91,6082359,3.33E+14,76515,3753944,0.6172
12-07-2016,AXISBANK,EQ,544.4,550,562.1,549.15,560,561,555.93,6541827,3.64E+14,107902,2787643,0.4261
13-07-2016,AXISBANK,EQ,561,563.7,563.7,551.1,554.6,556.85,556.7,6365885,3.54E+14,84162,3384104,0.5316
14-07-2016,AXISBANK,EQ,556.85,555.75,561.7,553.6,560,560.25,558.89,4020476,2.25E+14,59328,1957525,0.4869
15-07-2016,AXISBANK,EQ,560.25,556.15,570.45,556,565.25,565.05,565.15,6247207,3.53E+14,106394,2860218,0.4578
18-07-2016,AXISBANK,EQ,565.05,570,576.8,569,569.95,571,572.94,6641864,3.81E+14,112189,3709873,0.5586
19-07-2016,AXISBANK,EQ,571,570.7,573.85,563.85,566,565.45,567.67,5547223,3.15E+14,90367,3208351,0.5784
20-07-2016,AXISBANK,EQ,565.45,563.3,567.85,555.85,556,558.25,561.02,5258296,2.95E+14,75390,2853272,0.5426
21-07-2016,AXISBANK,EQ,558.25,557.9,557.9,535.55,536.95,538.05,545.29,9416152,5.13E+14,165899,5205475,0.5528
22-07-2016,AXISBANK,EQ,538.05,537.95,545.3,532.9,537,537.7,538.93,8134377,4.38E+14,105607,3525953,0.4335
25-07-2016,AXISBANK,EQ,537.7,518.5,540,518.5,539.7,538.1,531.34,15701682,8.34E+14,256884,6654702,0.4238
26-07-2016,AXISBANK,EQ,538.1,539.7,559.2,535.45,552,553.8,549.99,11437473,6.29E+14,142242,5499494,0.4808
27-07-2016,AXISBANK,EQ,553.8,553.85,558.1,543.45,548.05,548.85,548.44,7787071,4.27E+14,111123,3652332,0.469
28-07-2016,AXISBANK,EQ,548.85,548.1,553.35,538.05,545.55,543.85,543.65,12174235,6.62E+14,89784,7987558,0.6561
29-07-2016,AXISBANK,EQ,543.85,542.5,551.8,542.5,545.75,546.15,547.29,4861274,2.66E+14,55084,2646699,0.5444
01-08-2016,AXISBANK,EQ,546.15,546.25,557.7,546.25,550.55,550.55,552.1,7026398,3.88E+14,125880,3792554,0.5398
02-08-2016,AXISBANK,EQ,550.55,552,555.6,547.1,551,549.65,551.56,5749264,3.17E+14,73102,3331716,0.5795
03-08-2016,AXISBANK,EQ,549.65,549.65,552.95,540.85,549.15,549.35,547.14,6489800,3.55E+14,71428,3345992,0.5156
04-08-2016,AXISBANK,EQ,549.35,551.9,556,544.65,548.6,547.5,549.66,5769753,3.17E+14,65323,3188657,0.5527
05-08-2016,AXISBANK,EQ,547.5,552.4,569,550.55,564.55,567.25,563.02,8030392,4.52E+14,123814,4105390,0.5112
08-08-2016,AXISBANK,EQ,567.25,568.45,572.4,565.25,570.35,571.15,569.28,7360104,4.19E+14,101992,5027303,0.683
09-08-2016,AXISBANK,EQ,571.15,570.5,576,566.7,574.3,574.1,572.15,7958291,4.55E+14,90178,4999156,0.6282
10-08-2016,AXISBANK,EQ,574.1,574.05,575.3,563,568,567.9,567.03,6611328,3.75E+14,86043,4349420,0.6579
11-08-2016,AXISBANK,EQ,567.9,564.25,574.9,564.25,570.55,569.75,570.59,5098948,2.91E+14,68998,2587132,0.5074
12-08-2016,AXISBANK,EQ,569.75,569.85,593.2,569.8,589.55,591,585.35,13209690,7.73E+14,140160,9428084,0.7137
16-08-2016,AXISBANK,EQ,591,593.95,593.95,580,582.95,583.3,584.9,11126973,6.51E+14,147521,7738398,0.6955
17-08-2016,AXISBANK,EQ,583.3,588.2,598,585.2,588.55,589.5,592.06,9879769,5.85E+14,182788,6375172,0.6453
18-08-2016,AXISBANK,EQ,589.5,591.1,597.3,590.8,593.95,593.15,594.62,12089285,7.19E+14,115582,9070765,0.7503
19-08-2016,AXISBANK,EQ,593.15,595.4,597.6,586.1,588,588.55,590.84,9209878,5.44E+14,118681,6638031,0.7208
22-08-2016,AXISBANK,EQ,588.55,589.9,589.95,579.4,581.6,580.25,582.66,9499230,5.53E+14,184168,7175674,0.7554
23-08-2016,AXISBANK,EQ,580.25,581.25,585,580.1,582.9,582.5,582.64,6963978,4.06E+14,102503,5364769,0.7704
24-08-2016,AXISBANK,EQ,582.5,584.85,584.85,578.65,584,583.4,581.79,5835501,3.40E+14,74725,3834141,0.657
25-08-2016,AXISBANK,EQ,583.4,586.8,594,585,586,586.55,588.73,17177795,1.01E+15,188147,12892965,0.7506
26-08-2016,AXISBANK,EQ,586.55,586.5,589,580.3,586.75,586.4,584.69,7531289,4.40E+14,125856,5547570,0.7366
29-08-2016,AXISBANK,EQ,586.4,586.4,597,586,590.1,589.15,591.52,12461059,7.37E+14,176953,9431696,0.7569
30-08-2016,AXISBANK,EQ,589.15,592,599.25,588.55,591.55,591.15,593.14,11834475,7.02E+14,152837,8467211,0.7155
31-08-2016,AXISBANK,EQ,591.15,591.5,603.85,580.7,595.85,596.85,595.61,120541914,7.18E+15,366475,94901165,0.7873
01-09-2016,AXISBANK,EQ,596.85,597.05,603,592,597.5,596.65,597.21,10204784,6.09E+14,140305,5627207,0.5514
02-09-2016,AXISBANK,EQ,596.65,597.7,602,594.25,599.25,599.2,597.89,7279782,4.35E+14,158108,4828241,0.6632
06-09-2016,AXISBANK,EQ,599.2,602.5,637.8,602.5,636.8,635.9,624,15252302,9.52E+14,214315,7683818,0.5038
07-09-2016,AXISBANK,EQ,635.9,637.75,638.3,622.5,626.15,625.1,630.49,11869960,7.48E+14,138531,7541891,0.6354
08-09-2016,AXISBANK,EQ,625.1,626,634,619.75,628.9,629.35,626.25,8039571,5.03E+14,146856,4395944,0.5468
09-09-2016,AXISBANK,EQ,629.35,615.1,624.7,611.7,613.55,613.1,617.34,9795054,6.05E+14,118963,6237062,0.6368
12-09-2016,AXISBANK,EQ,613.1,597.8,601.85,588.4,594.5,592.1,592.9,8471237,5.02E+14,114963,5120447,0.6045
14-09-2016,AXISBANK,EQ,592.1,593,604.65,590.45,603.65,601.8,597.95,5915220,3.54E+14,112520,3111294,0.526
15-09-2016,AXISBANK,EQ,601.8,601.05,603,583.3,590,588.75,589.07,7145326,4.21E+14,89350,3939813,0.5514
16-09-2016,AXISBANK,EQ,588.75,592.25,612.4,592.25,599.95,602.2,602.69,19309804,1.16E+15,145696,12178189,0.6307
19-09-2016,AXISBANK,EQ,602.2,603,606,592.85,595,594.35,597.67,5311980,3.17E+14,85817,2764705,0.5205
20-09-2016,AXISBANK,EQ,594.35,598.8,599,589.15,594.5,592.95,592.48,4538973,2.69E+14,80000,2263922,0.4988
21-09-2016,AXISBANK,EQ,592.95,596.5,600.35,594.5,599,598.9,597.97,5480087,3.28E+14,89714,2935190,0.5356
22-09-2016,AXISBANK,EQ,598.9,610,612,590,590.1,591.8,597.41,10205715,6.10E+14,108120,5206315,0.5101
23-09-2016,AXISBANK,EQ,591.8,595.6,596.1,555.7,556.45,557.45,567.55,30222177,1.72E+15,307475,18776848,0.6213
26-09-2016,AXISBANK,EQ,557.45,559.1,560,545.3,547,547.4,551,14880674,8.20E+14,186630,8199582,0.551
27-09-2016,AXISBANK,EQ,547.4,551,554.25,538.7,543.2,541,547.15,9085199,4.97E+14,132412,4658721,0.5128
28-09-2016,AXISBANK,EQ,541,543.15,550.65,540.5,549.3,549.1,546.9,10240083,5.60E+14,160273,4698315,0.4588
29-09-2016,AXISBANK,EQ,549.1,554.45,554.85,523.45,541,539.3,539.11,16581655,8.94E+14,151205,7354389,0.4435
30-09-2016,AXISBANK,EQ,539.3,535,547.15,530.6,543,541.35,540.33,5781645,3.12E+14,85637,1962157,0.3394
03-10-2016,AXISBANK,EQ,541.35,542.95,552.3,542.9,550,550.9,549.39,5276340,2.90E+14,90647,2463149,0.4668
04-10-2016,AXISBANK,EQ,550.9,553,553.35,541,548,546.6,547.02,5690321,3.11E+14,64609,2104564,0.3698
05-10-2016,AXISBANK,EQ,546.6,550,550.65,533.25,534,535.7,540.07,8222912,4.44E+14,123343,4359344,0.5301
06-10-2016,AXISBANK,EQ,535.7,531.7,535,524.05,533.5,530.8,529.25,10646794,5.63E+14,151377,6084966,0.5715
07-10-2016,AXISBANK,EQ,530.8,530,539.4,530,533.75,533.85,534.84,7702773,4.12E+14,87759,3478947,0.4516
10-10-2016,AXISBANK,EQ,533.85,538,538.75,530.3,532.5,531.55,533.48,3261598,1.74E+14,49483,1227188,0.3763
13-10-2016,AXISBANK,EQ,531.55,529,529.9,513.2,517.4,518.8,522.82,10008090,5.23E+14,123341,6161927,0.6157
14-10-2016,AXISBANK,EQ,518.8,521,525,516.8,521.55,520.65,520.19,4314775,2.24E+14,73939,1819447,0.4217
17-10-2016,AXISBANK,EQ,520.65,524.15,533.8,517.1,518.85,519,525.32,7930102,4.17E+14,94658,2794885,0.3524
18-10-2016,AXISBANK,EQ,519,523.9,534.05,518.4,532.85,532.45,525.65,13532992,7.11E+14,131266,7916625,0.585
19-10-2016,AXISBANK,EQ,532.45,535.65,542,529.1,535.1,535.55,536,10754624,5.76E+14,108743,5253888,0.4885
20-10-2016,AXISBANK,EQ,535.55,537.1,544.85,536,540,540.05,540.52,6969699,3.77E+14,78551,3118038,0.4474
21-10-2016,AXISBANK,EQ,540.05,538.7,539.2,524.2,525.5,526.1,527.79,6526349,3.44E+14,90737,2488603,0.3813
24-10-2016,AXISBANK,EQ,526.1,529.45,530,517.55,521.8,521.55,521.43,10660533,5.56E+14,145043,5867678,0.5504
25-10-2016,AXISBANK,EQ,521.55,520.9,531.5,520.1,530.5,529.1,526.97,7356952,3.88E+14,75959,3278884,0.4457
26-10-2016,AXISBANK,EQ,529.1,499,502,484.5,485.25,487.55,489.96,38780250,1.90E+15,498492,21820377,0.5627
27-10-2016,AXISBANK,EQ,487.55,485,489.6,477.3,487,485.65,484.35,17198496,8.33E+14,157471,10607950,0.6168
28-10-2016,AXISBANK,EQ,485.65,486.9,494,484.55,487,486.9,487.97,12688495,6.19E+14,199989,7890488,0.6219
30-10-2016,AXISBANK,EQ,486.9,490,491,486.2,486.8,487.7,488.62,937701,4.58E+13,15648,391825,0.4179
01-11-2016,AXISBANK,EQ,487.7,488.05,488.05,474.45,475.1,475.8,479.42,10425548,5.00E+14,218825,6721949,0.6448
02-11-2016,AXISBANK,EQ,475.8,469.8,480.5,468.1,476.05,476.8,474.09,9885845,4.69E+14,162240,3729381,0.3772
03-11-2016,AXISBANK,EQ,476.8,475.5,479.8,473.65,476,475.85,476.39,6631504,3.16E+14,94111,3750328,0.5655
04-11-2016,AXISBANK,EQ,475.85,474.4,485.7,474.2,478,478.7,480.31,10868004,5.22E+14,180881,5743532,0.5285
07-11-2016,AXISBANK,EQ,478.7,484.75,489.45,482.05,483.9,485.4,485.62,6990315,3.39E+14,111500,4286375,0.6132
08-11-2016,AXISBANK,EQ,485.4,487.05,492.45,483.25,491.55,490.85,488.75,7460548,3.65E+14,134537,4625343,0.62
09-11-2016,AXISBANK,EQ,490.85,459,493.95,458.95,489.3,487.55,481.28,12824970,6.17E+14,140953,6089286,0.4748
10-11-2016,AXISBANK,EQ,487.55,494,513.6,494,507.5,506.95,506.2,11433458,5.79E+14,171997,4887757,0.4275
11-11-2016,AXISBANK,EQ,506.95,505,512.7,495,495.45,498.75,501.18,7085764,3.55E+14,85219,2590609,0.3656
15-11-2016,AXISBANK,EQ,498.75,498,503,476.75,480.05,479.3,487.86,11822835,5.77E+14,176133,6459920,0.5464
16-11-2016,AXISBANK,EQ,479.3,486.85,487.35,470.1,471.85,472.7,478.1,10704594,5.12E+14,143471,6143673,0.5739
17-11-2016,AXISBANK,EQ,472.7,474.35,484.4,471.35,475,474.1,478.07,10250008,4.90E+14,144165,6443950,0.6287
18-11-2016,AXISBANK,EQ,474.1,478,478.9,472,473,473.45,474.81,4572569,2.17E+14,73638,1952821,0.4271
21-11-2016,AXISBANK,EQ,473.45,475.9,476.5,463.05,466.7,465.7,468.05,6217176,2.91E+14,112722,2783302,0.4477
22-11-2016,AXISBANK,EQ,465.7,468.05,475.5,458.05,474.65,470.75,465.59,7313923,3.41E+14,130687,3782737,0.5172
23-11-2016,AXISBANK,EQ,470.75,475,482.55,469.15,479,480.5,477.29,6477616,3.09E+14,129650,3401491,0.5251
24-11-2016,AXISBANK,EQ,480.5,479.7,479.7,466.05,469,468.2,471.4,8199524,3.87E+14,128517,4884748,0.5957
25-11-2016,AXISBANK,EQ,468.2,472.25,473,465.3,471.15,471.2,469.49,4674455,2.19E+14,99098,1857864,0.3975
28-11-2016,AXISBANK,EQ,471.2,464,477.6,461.15,472.75,472.9,470.06,8268812,3.89E+14,180208,4451681,0.5384
29-11-2016,AXISBANK,EQ,472.9,473,475.6,463,465.7,464.65,469.18,7612624,3.57E+14,112671,4437354,0.5829
30-11-2016,AXISBANK,EQ,464.65,465,471,462.05,469.85,469.85,466.73,13575386,6.34E+14,178067,9098082,0.6702
01-12-2016,AXISBANK,EQ,469.85,474,474.45,464.3,465,466.05,467.42,7451748,3.48E+14,132985,4461449,0.5987
02-12-2016,AXISBANK,EQ,466.05,466.9,466.9,458,459.6,459.95,462.44,6381901,2.95E+14,120009,2767908,0.4337
05-12-2016,AXISBANK,EQ,459.95,457.7,464.7,455.8,461.3,460.75,459.97,4995436,2.30E+14,77514,1838815,0.3681
06-12-2016,AXISBANK,EQ,460.75,461.8,463.2,454.35,454.75,455.95,458.29,5465618,2.50E+14,93769,2913461,0.5331
07-12-2016,AXISBANK,EQ,455.95,457.85,457.85,441.25,447,447.1,452.47,7558363,3.42E+14,109401,3230309,0.4274
08-12-2016,AXISBANK,EQ,447.1,449.9,452.85,447.4,449.1,449.35,450.58,7629221,3.44E+14,125644,4897248,0.6419
09-12-2016,AXISBANK,EQ,449.35,451.7,458,445.55,455.65,456.4,452.06,7780448,3.52E+14,120526,3924030,0.5043
12-12-2016,AXISBANK,EQ,456.4,445,452,444.1,444.8,445.1,447.69,6849079,3.07E+14,105313,3134111,0.4576
13-12-2016,AXISBANK,EQ,445.1,445.8,454.45,442.3,453.5,452.95,447.94,8404874,3.76E+14,112381,5354569,0.6371
14-12-2016,AXISBANK,EQ,452.95,454.65,469.8,454,466.55,467.2,464.47,12775149,5.93E+14,166025,6693147,0.5239
15-12-2016,AXISBANK,EQ,467.2,459.1,479.4,459.1,478.75,478.1,473.37,18021627,8.53E+14,215450,9692278,0.5378
16-12-2016,AXISBANK,EQ,478.1,479.5,480.7,468.7,471.3,472.8,473.46,20477361,9.70E+14,177223,12208096,0.5962
19-12-2016,AXISBANK,EQ,472.8,469.5,472.75,466.45,468.9,467.6,468.59,3735250,1.75E+14,62844,1753514,0.4695
20-12-2016,AXISBANK,EQ,467.6,469,469.7,460.45,462.4,461.65,463.46,4836019,2.24E+14,68088,2793150,0.5776
